seed,variant,model,n_complexes,n_reactions,n_metabolites,balanced,trivially_balanced,trivially_concordant,concordant_pairs_total,kinetic_modules,singleton_modules,multi_complex_modules,largest_module_size,acr_metabolites
48,random_75,Hanseniaspora_vinae,23733.0,38933.0,11685.0,6490.0,5081.0,3459.0,34186.0,18929.0,17033.0,1896.0,2886.0,201.0
48,random_75,Komagataella_pastoris,23147.0,37384.0,11360.0,6197.0,4750.0,3265.0,27076.0,18568.0,16701.0,1867.0,2689.0,157.0
48,random_75,Lipomyces_starkeyi,28999.0,46785.0,14079.0,7695.0,5885.0,4101.0,31045.0,23160.0,20728.0,2432.0,3388.0,195.0
48,random_75,Neurospora_crassa,31245.0,49494.0,15159.0,8263.0,6248.0,4722.0,37797.0,25039.0,22337.0,2702.0,3473.0,185.0
48,random_75,Pachysolen_tannophilus,28282.0,45817.0,13818.0,7570.0,5875.0,4093.0,31949.0,22553.0,20290.0,2263.0,3446.0,182.0
48,random_75,Saccharomycopsis_malanga,31161.0,51816.0,15014.0,8235.0,6459.0,4382.0,35038.0,24818.0,22429.0,2389.0,3920.0,206.0
48,random_75,Sporopachydermia_quercuum,26456.0,42922.0,13001.0,7027.0,5460.0,3914.0,32654.0,21140.0,19102.0,2038.0,3258.0,167.0
48,random_75,Tortispora_caseinolytica,20338.0,32717.0,10032.0,5358.0,4129.0,2985.0,28032.0,16421.0,14774.0,1647.0,2259.0,132.0
48,random_75,Torulaspora_delbrueckii,24918.0,40643.0,12280.0,6822.0,5260.0,3651.0,32370.0,19834.0,17742.0,2092.0,2975.0,177.0
48,random_75,Wickerhamomyces_ciferrii,30738.0,49519.0,15072.0,8399.0,6529.0,4556.0,37399.0,24555.0,21973.0,2582.0,3586.0,203.0
48,random_75,Yarrowia_deformans,28143.0,44923.0,13696.0,7563.0,5801.0,4162.0,36937.0,22623.0,20037.0,2586.0,2905.0,149.0
49,random_0,Alloascoidea_hylecoeti,25302.0,36390.0,14490.0,6915.0,6892.0,5512.0,79267.0,19798.0,18995.0,803.0,4703.0,236.0
49,random_0,Debaryomyces_hansenii,18717.0,27280.0,11029.0,5130.0,5111.0,4182.0,73549.0,15069.0,15049.0,20.0,3630.0,191.0
49,random_0,Hanseniaspora_vinae,14991.0,21841.0,8878.0,4069.0,4052.0,3383.0,67088.0,11748.0,11357.0,391.0,2853.0,179.0
49,random_0,Komagataella_pastoris,14014.0,20260.0,8418.0,3752.0,3731.0,3270.0,70912.0,11041.0,10749.0,292.0,2682.0,153.0
49,random_0,Lipomyces_starkeyi,17268.0,24889.0,10318.0,4651.0,4625.0,4020.0,67863.0,13540.0,13182.0,358.0,3371.0,189.0
49,random_0,Neurospora_crassa,18558.0,26120.0,11013.0,4803.0,4781.0,4523.0,75468.0,14670.0,14238.0,432.0,3457.0,179.0
49,random_0,Pachysolen_tannophilus,17250.0,24978.0,10269.0,4657.0,4632.0,3951.0,64323.0,13429.0,13053.0,376.0,3446.0,179.0
49,random_0,Saccharomycopsis_malanga,19019.0,27865.0,11185.0,5179.0,5160.0,4238.0,73203.0,14696.0,14283.0,413.0,3911.0,202.0
49,random_0,Sporopachydermia_quercuum,16353.0,23510.0,9766.0,4350.0,4329.0,3872.0,70828.0,12771.0,12440.0,331.0,3252.0,164.0
49,random_0,Tortispora_caseinolytica,12333.0,17761.0,7457.0,3277.0,3256.0,3023.0,67973.0,9797.0,9511.0,286.0,2252.0,128.0
49,random_0,Torulaspora_delbrueckii,15487.0,22429.0,9264.0,4219.0,4175.0,3620.0,65965.0,12100.0,11666.0,434.0,2953.0,166.0
49,random_0,Wickerhamomyces_ciferrii,19249.0,27549.0,11360.0,5186.0,5170.0,4426.0,76872.0,15137.0,14603.0,534.0,3579.0,199.0
49,random_0,Yarrowia_deformans,17144.0,24425.0,10144.0,4518.0,4501.0,4149.0,76852.0,13666.0,13103.0,563.0,2916.0,162.0
49,random_100,Alloascoidea_hylecoeti,45474.0,76118.0,20917.0,12533.0,9308.0,5973.0,21192.0,36355.0,32001.0,4354.0,4723.0,246.0
49,random_100,Debaryomyces_hansenii,33620.0,56910.0,15748.0,9058.0,6801.0,4453.0,18310.0,27959.0,25940.0,2019.0,3638.0,197.0
49,random_100,Hanseniaspora_vinae,26572.0,44699.0,12565.0,7216.0,5388.0,3501.0,17904.0,21303.0,18916.0,2387.0,2862.0,184.0
49,random_100,Komagataella_pastoris,25362.0,42074.0,12063.0,6821.0,5020.0,3303.0,16763.0,20380.0,18116.0,2264.0,2689.0,157.0
49,random_100,Lipomyces_starkeyi,31957.0,53033.0,15013.0,8498.0,6230.0,4138.0,23087.0,25587.0,22633.0,2954.0,3388.0,195.0
49,random_100,Neurospora_crassa,35236.0,57230.0,16432.0,9303.0,6674.0,4778.0,21956.0,28315.0,24906.0,3409.0,3474.0,185.0
49,random_100,Pachysolen_tannophilus,31396.0,52404.0,14799.0,8438.0,6241.0,4149.0,20822.0,25104.0,22292.0,2812.0,3451.0,182.0
49,random_100,Saccharomycopsis_malanga,34694.0,59859.0,16086.0,9159.0,6848.0,4465.0,25797.0,27775.0,24809.0,2966.0,3918.0,206.0
49,random_100,Sporopachydermia_quercuum,29934.0,49722.0,14131.0,7999.0,5864.0,3976.0,18102.0,23956.0,21270.0,2686.0,3262.0,169.0
49,random_100,Tortispora_caseinolytica,22536.0,37403.0,10718.0,5953.0,4380.0,3023.0,21327.0,18231.0,16203.0,2028.0,2259.0,132.0
49,random_100,Torulaspora_delbrueckii,28071.0,46903.0,13296.0,7675.0,5639.0,3712.0,16679.0,22404.0,19728.0,2676.0,2962.0,171.0
49,random_100,Wickerhamomyces_ciferrii,34954.0,57985.0,16393.0,9514.0,7019.0,4637.0,20820.0,28028.0,24725.0,3303.0,3586.0,203.0
49,random_100,Yarrowia_deformans,31539.0,51647.0,14791.0,8570.0,6233.0,4203.0,24646.0,25342.0,22110.0,3232.0,2924.0,166.0
49,random_25,Alloascoidea_hylecoeti,30706.0,46186.0,16258.0,8415.0,7532.0,5652.0,66428.0,24291.0,22597.0,1694.0,4714.0,242.0
49,random_25,Debaryomyces_hansenii,22238.0,34098.0,12142.0,6038.0,5510.0,4240.0,60655.0,18136.0,17662.0,474.0,3630.0,191.0
49,random_25,Hanseniaspora_vinae,17835.0,27145.0,9802.0,4893.0,4407.0,3374.0,51579.0,14116.0,13261.0,855.0,2857.0,181.0
49,random_25,Komagataella_pastoris,17107.0,25844.0,9420.0,4589.0,4080.0,3256.0,55070.0,13592.0,12773.0,819.0,2686.0,155.0
49,random_25,Lipomyces_starkeyi,20854.0,31307.0,11491.0,5618.0,5030.0,4051.0,58986.0,16517.0,15554.0,963.0,3374.0,189.0
49,random_25,Neurospora_crassa,23043.0,33638.0,12509.0,6030.0,5299.0,4596.0,62180.0,18336.0,17090.0,1246.0,3461.0,181.0
49,random_25,Pachysolen_tannophilus,,,,,,,,,,,,
49,random_25,Saccharomycopsis_malanga,22994.0,35077.0,12471.0,6218.0,5608.0,4267.0,65023.0,18040.0,17009.0,1031.0,3915.0,204.0
49,random_25,Sporopachydermia_quercuum,20112.0,30230.0,10968.0,5238.0,4704.0,3891.0,64314.0,15941.0,15024.0,917.0,3253.0,164.0
49,random_25,Tortispora_caseinolytica,15160.0,22813.0,8364.0,3965.0,3540.0,2997.0,43367.0,12184.0,11464.0,720.0,2255.0,130.0
49,random_25,Torulaspora_delbrueckii,18746.0,28223.0,10337.0,5151.0,4565.0,3615.0,57414.0,14775.0,13762.0,1013.0,2953.0,166.0
49,random_25,Wickerhamomyces_ciferrii,23394.0,34723.0,12756.0,6506.0,5719.0,4453.0,52084.0,18507.0,17204.0,1303.0,3579.0,199.0
49,random_25,Yarrowia_deformans,21501.0,31771.0,11598.0,5821.0,5038.0,4127.0,59479.0,17172.0,15765.0,1407.0,2916.0,162.0
49,random_50,Alloascoidea_hylecoeti,35516.0,55530.0,17785.0,9745.0,8108.0,5767.0,47103.0,28235.0,25676.0,2559.0,4714.0,242.0
49,random_50,Debaryomyces_hansenii,26620.0,42126.0,13569.0,7239.0,6010.0,4307.0,48846.0,21886.0,20784.0,1102.0,3634.0,195.0
49,random_50,Hanseniaspora_vinae,20807.0,33069.0,10743.0,5701.0,4754.0,3421.0,39008.0,16548.0,15162.0,1386.0,2862.0,184.0
49,random_50,Komagataella_pastoris,20054.0,31390.0,10360.0,5328.0,4382.0,3259.0,42920.0,16032.0,14712.0,1320.0,2689.0,157.0
49,random_50,Lipomyces_starkeyi,24176.0,37817.0,12560.0,6529.0,5406.0,4063.0,46346.0,19210.0,17633.0,1577.0,3384.0,193.0
49,random_50,Neurospora_crassa,27352.0,41650.0,13909.0,7228.0,5794.0,4660.0,50639.0,21850.0,19816.0,2034.0,3461.0,181.0
49,random_50,Pachysolen_tannophilus,25004.0,39048.0,12783.0,6708.0,5500.0,4035.0,39163.0,19810.0,18086.0,1724.0,3449.0,181.0
49,random_50,Saccharomycopsis_malanga,26710.0,42693.0,13647.0,7229.0,6025.0,4328.0,53597.0,21117.0,19451.0,1666.0,3915.0,204.0
49,random_50,Sporopachydermia_quercuum,23597.0,36904.0,12105.0,6239.0,5114.0,3930.0,50723.0,18778.0,17223.0,1555.0,3258.0,167.0
49,random_50,Tortispora_caseinolytica,17385.0,27117.0,9082.0,4575.0,3792.0,3010.0,37219.0,14016.0,12904.0,1112.0,2255.0,130.0
49,random_50,Torulaspora_delbrueckii,21936.0,34493.0,11354.0,6060.0,4943.0,3614.0,41851.0,17350.0,15746.0,1604.0,2962.0,171.0
49,random_50,Wickerhamomyces_ciferrii,27840.0,43119.0,14164.0,7610.0,6185.0,4503.0,42821.0,22172.0,20099.0,2073.0,3583.0,201.0
49,random_50,Yarrowia_deformans,24551.0,37589.0,12578.0,6672.0,5408.0,4135.0,46395.0,19674.0,17727.0,1947.0,2920.0,164.0
49,random_75,Alloascoidea_hylecoeti,40186.0,64902.0,19280.0,11136.0,8708.0,5858.0,32242.0,32067.0,28675.0,3392.0,4714.0,242.0
49,random_75,Debaryomyces_hansenii,29969.0,49292.0,14599.0,8044.0,6362.0,4389.0,33144.0,24829.0,23331.0,1498.0,3638.0,197.0
49,random_75,Hanseniaspora_vinae,23566.0,38679.0,11611.0,6405.0,5049.0,3450.0,28253.0,18838.0,16984.0,1854.0,2862.0,184.0
49,random_75,Komagataella_pastoris,22744.0,36672.0,11232.0,6122.0,4721.0,3272.0,27789.0,18210.0,16390.0,1820.0,2689.0,157.0
49,random_75,Lipomyces_starkeyi,28323.0,45643.0,13885.0,7575.0,5843.0,4103.0,30555.0,22589.0,20254.0,2335.0,3384.0,193.0
49,random_75,Neurospora_crassa,31385.0,49454.0,15213.0,8306.0,6258.0,4697.0,35568.0,25162.0,22424.0,2738.0,3462.0,181.0
49,random_75,Pachysolen_tannophilus,28364.0,45940.0,13852.0,7646.0,5905.0,4090.0,28793.0,22603.0,20314.0,2289.0,3449.0,181.0
49,random_75,Saccharomycopsis_malanga,31073.0,51429.0,15024.0,8343.0,6489.0,4432.0,36850.0,24695.0,22267.0,2428.0,3918.0,206.0
49,random_75,Sporopachydermia_quercuum,26812.0,43360.0,13122.0,7073.0,5463.0,3948.0,34556.0,21440.0,19337.0,2103.0,3258.0,167.0
49,random_75,Tortispora_caseinolytica,19909.0,32255.0,9879.0,5274.0,4091.0,3017.0,29701.0,16063.0,14477.0,1586.0,2255.0,130.0
49,random_75,Torulaspora_delbrueckii,24792.0,40511.0,12247.0,6823.0,5278.0,3667.0,34014.0,19717.0,17630.0,2087.0,2962.0,171.0
49,random_75,Wickerhamomyces_ciferrii,,,,,,,,,,,,
49,random_75,Yarrowia_deformans,28338.0,45139.0,13772.0,7657.0,5831.0,4172.0,35837.0,22745.0,20100.0,2645.0,2924.0,166.0
50,random_0,Alloascoidea_hylecoeti,25301.0,36389.0,14489.0,6914.0,6891.0,5512.0,75924.0,19808.0,19005.0,803.0,4692.0,227.0
50,random_0,Debaryomyces_hansenii,18717.0,27280.0,11029.0,5130.0,5111.0,4182.0,73862.0,15069.0,15049.0,20.0,3630.0,191.0
50,random_0,Hanseniaspora_vinae,14997.0,21841.0,8878.0,4075.0,4051.0,3383.0,67047.0,11750.0,11359.0,391.0,2857.0,179.0
50,random_0,Komagataella_pastoris,14014.0,20260.0,8418.0,3752.0,3731.0,3270.0,70912.0,11041.0,10749.0,292.0,2682.0,153.0
50,random_0,Lipomyces_starkeyi,17268.0,24889.0,10318.0,4651.0,4625.0,4020.0,71387.0,13540.0,13182.0,358.0,3371.0,189.0
50,random_0,Neurospora_crassa,18560.0,26122.0,11015.0,4805.0,4783.0,4523.0,77774.0,14671.0,14238.0,433.0,3457.0,179.0
50,random_0,Pachysolen_tannophilus,17276.0,25015.0,10292.0,4683.0,4643.0,3962.0,64315.0,13441.0,13056.0,385.0,3449.0,179.0
50,random_0,Saccharomycopsis_malanga,19019.0,27865.0,11185.0,5179.0,5160.0,4238.0,73186.0,14696.0,14283.0,413.0,3911.0,202.0
50,random_0,Sporopachydermia_quercuum,16371.0,23537.0,9776.0,4368.0,4335.0,3868.0,70939.0,12777.0,12443.0,334.0,3258.0,164.0
50,random_0,Tortispora_caseinolytica,12343.0,17772.0,7465.0,3287.0,3263.0,3024.0,67907.0,9802.0,9513.0,289.0,2254.0,128.0
50,random_0,Torulaspora_delbrueckii,15463.0,22389.0,9246.0,4203.0,4165.0,3617.0,65849.0,12078.0,11647.0,431.0,2954.0,165.0
50,random_0,Wickerhamomyces_ciferrii,19252.0,27551.0,11363.0,5189.0,5172.0,4426.0,73436.0,15137.0,14603.0,534.0,3582.0,199.0
50,random_0,Yarrowia_deformans,17144.0,24424.0,10144.0,4518.0,4502.0,4147.0,77044.0,13686.0,13127.0,559.0,2900.0,151.0
50,random_100,Alloascoidea_hylecoeti,45473.0,76117.0,20916.0,12533.0,9307.0,5973.0,25169.0,36365.0,32011.0,4354.0,4712.0,237.0
50,random_100,Debaryomyces_hansenii,33620.0,56910.0,15748.0,9058.0,6801.0,4453.0,24920.0,27959.0,25940.0,2019.0,3638.0,197.0
50,random_100,Hanseniaspora_vinae,26578.0,44699.0,12565.0,7222.0,5387.0,3501.0,15689.0,21305.0,18918.0,2387.0,2866.0,184.0
50,random_100,Komagataella_pastoris,25362.0,42074.0,12063.0,6821.0,5020.0,3303.0,22230.0,20380.0,18116.0,2264.0,2689.0,157.0
50,random_100,Lipomyces_starkeyi,31957.0,53033.0,15013.0,8498.0,6230.0,4138.0,18491.0,25587.0,22633.0,2954.0,3388.0,195.0
50,random_100,Neurospora_crassa,35238.0,57232.0,16434.0,9305.0,6676.0,4778.0,25720.0,28316.0,24906.0,3410.0,3474.0,185.0
50,random_100,Pachysolen_tannophilus,31447.0,52493.0,14829.0,8452.0,6251.0,4160.0,17349.0,25142.0,22320.0,2822.0,3454.0,182.0
50,random_100,Saccharomycopsis_malanga,34694.0,59859.0,16086.0,9159.0,6848.0,4465.0,19377.0,27775.0,24809.0,2966.0,3918.0,206.0
50,random_100,Sporopachydermia_quercuum,29961.0,49767.0,14144.0,8014.0,5873.0,3973.0,21666.0,23971.0,21279.0,2692.0,3268.0,169.0
50,random_100,Tortispora_caseinolytica,22547.0,37420.0,10726.0,5960.0,4384.0,3026.0,20302.0,18238.0,16208.0,2030.0,2261.0,132.0
50,random_100,Torulaspora_delbrueckii,28023.0,46829.0,13270.0,7658.0,5625.0,3712.0,20984.0,22359.0,19687.0,2672.0,2963.0,170.0
50,random_100,Wickerhamomyces_ciferrii,34957.0,57987.0,16396.0,9517.0,7021.0,4637.0,24219.0,28028.0,24725.0,3303.0,3589.0,203.0
50,random_100,Yarrowia_deformans,31539.0,51646.0,14791.0,8570.0,6234.0,4202.0,22913.0,25362.0,22134.0,3228.0,2908.0,155.0
50,random_25,Alloascoidea_hylecoeti,31237.0,47047.0,16408.0,8451.0,7548.0,5649.0,62553.0,24741.0,22936.0,1805.0,4693.0,227.0
50,random_25,Debaryomyces_hansenii,23223.0,34998.0,12501.0,6287.0,5601.0,4199.0,51255.0,18995.0,18395.0,600.0,3630.0,191.0
50,random_25,Hanseniaspora_vinae,18013.0,27267.0,9871.0,4956.0,4427.0,3409.0,58681.0,14227.0,13309.0,918.0,2861.0,181.0
50,random_25,Komagataella_pastoris,17116.0,25548.0,9441.0,4593.0,4077.0,3274.0,53660.0,13596.0,12769.0,827.0,2686.0,155.0
50,random_25,Lipomyces_starkeyi,20817.0,31235.0,11474.0,5605.0,5027.0,4023.0,49408.0,16478.0,15515.0,963.0,3374.0,189.0
50,random_25,Neurospora_crassa,23373.0,34100.0,12646.0,6162.0,5342.0,4609.0,62780.0,18613.0,17314.0,1299.0,3457.0,179.0
50,random_25,Pachysolen_tannophilus,20920.0,31521.0,11462.0,5606.0,5045.0,3952.0,47202.0,16454.0,15453.0,1001.0,3454.0,182.0
50,random_25,Saccharomycopsis_malanga,23551.0,36139.0,12620.0,6233.0,5594.0,4262.0,61330.0,18486.0,17335.0,1151.0,3914.0,204.0
50,random_25,Sporopachydermia_quercuum,19881.0,29793.0,10913.0,5238.0,4707.0,3892.0,53508.0,15735.0,14848.0,887.0,3259.0,164.0
50,random_25,Tortispora_caseinolytica,15056.0,22536.0,8355.0,4020.0,3569.0,3008.0,55115.0,12057.0,11322.0,735.0,2258.0,130.0
50,random_25,Torulaspora_delbrueckii,18578.0,28151.0,10246.0,5012.0,4502.0,3610.0,50414.0,14682.0,13754.0,928.0,2958.0,167.0
50,random_25,Wickerhamomyces_ciferrii,23048.0,34527.0,12605.0,6291.0,5637.0,4449.0,60485.0,18259.0,17070.0,1189.0,3589.0,203.0
50,random_25,Yarrowia_deformans,21362.0,31584.0,11515.0,5605.0,4970.0,4134.0,63473.0,17165.0,15874.0,1291.0,2901.0,151.0
50,random_50,Alloascoidea_hylecoeti,36310.0,56765.0,18028.0,9785.0,8123.0,5770.0,47619.0,29007.0,26400.0,2607.0,4693.0,227.0
50,random_50,Debaryomyces_hansenii,26797.0,42332.0,13627.0,7233.0,6008.0,4281.0,39755.0,22092.0,21015.0,1077.0,3630.0,191.0
50,random_50,Hanseniaspora_vinae,21126.0,33241.0,10855.0,5758.0,4770.0,3429.0,40401.0,16787.0,15324.0,1463.0,2866.0,184.0
50,random_50,Komagataella_pastoris,19949.0,31122.0,10342.0,5346.0,4390.0,3275.0,49299.0,15946.0,14645.0,1301.0,2689.0,157.0
50,random_50,Lipomyces_starkeyi,25067.0,38905.0,12826.0,6607.0,5452.0,4036.0,41451.0,19964.0,18250.0,1714.0,3380.0,191.0
50,random_50,Neurospora_crassa,27781.0,42328.0,14069.0,7364.0,5836.0,4663.0,44418.0,22219.0,20139.0,2080.0,3466.0,183.0
50,random_50,Pachysolen_tannophilus,24528.0,38587.0,12618.0,6569.0,5455.0,4008.0,34849.0,19450.0,17850.0,1600.0,3454.0,182.0
50,random_50,Saccharomycopsis_malanga,27717.0,44633.0,13946.0,7449.0,6108.0,4321.0,41495.0,21920.0,20060.0,1860.0,3918.0,206.0
50,random_50,Sporopachydermia_quercuum,23345.0,36619.0,12018.0,6211.0,5115.0,3892.0,40049.0,18569.0,17063.0,1506.0,3264.0,167.0
50,random_50,Tortispora_caseinolytica,17661.0,27456.0,9186.0,4669.0,3836.0,3028.0,39625.0,14230.0,13069.0,1161.0,2261.0,132.0
50,random_50,Torulaspora_delbrueckii,21687.0,34159.0,11245.0,5903.0,4882.0,3615.0,42255.0,17222.0,15728.0,1494.0,2958.0,167.0
50,random_50,Wickerhamomyces_ciferrii,27262.0,42681.0,13941.0,7346.0,6096.0,4528.0,50561.0,21749.0,19842.0,1907.0,3589.0,203.0
50,random_50,Yarrowia_deformans,25178.0,38632.0,12757.0,6710.0,5434.0,4150.0,47634.0,20217.0,18186.0,2031.0,2904.0,153.0
50,random_75,Alloascoidea_hylecoeti,40923.0,66603.0,19473.0,11120.0,8682.0,5890.0,31051.0,32735.0,29267.0,3468.0,4704.0,233.0
50,random_75,Debaryomyces_hansenii,30327.0,49902.0,14711.0,8155.0,6405.0,4354.0,28931.0,25133.0,23571.0,1562.0,3634.0,195.0
50,random_75,Hanseniaspora_vinae,24110.0,39261.0,11797.0,6549.0,5094.0,3449.0,26008.0,19244.0,17264.0,1980.0,2866.0,184.0
50,random_75,Komagataella_pastoris,22667.0,36638.0,11200.0,6045.0,4690.0,3306.0,30318.0,18196.0,16433.0,1763.0,2689.0,157.0
50,random_75,Lipomyces_starkeyi,28308.0,45485.0,13855.0,7484.0,5814.0,4120.0,30098.0,22629.0,20344.0,2285.0,3380.0,191.0
50,random_75,Neurospora_crassa,31324.0,49464.0,15170.0,8224.0,6218.0,4711.0,36190.0,25117.0,22416.0,2701.0,3470.0,185.0
50,random_75,Pachysolen_tannophilus,28204.0,45745.0,13788.0,7535.0,5857.0,4070.0,30645.0,22470.0,20213.0,2257.0,3454.0,182.0
50,random_75,Saccharomycopsis_malanga,31039.0,51971.0,14964.0,8315.0,6493.0,4383.0,33854.0,24713.0,22326.0,2387.0,3918.0,206.0
50,random_75,Sporopachydermia_quercuum,26717.0,43209.0,13101.0,7084.0,5477.0,3936.0,31720.0,21348.0,19256.0,2092.0,3264.0,167.0
50,random_75,Tortispora_caseinolytica,20112.0,32324.0,9976.0,5370.0,4129.0,3002.0,27502.0,16217.0,14597.0,1620.0,2261.0,132.0
50,random_75,Torulaspora_delbrueckii,24922.0,40541.0,12281.0,6824.0,5268.0,3670.0,26908.0,19802.0,17673.0,2129.0,2963.0,170.0
50,random_75,Wickerhamomyces_ciferrii,31069.0,50219.0,15161.0,8452.0,6562.0,4574.0,35821.0,24826.0,22208.0,2618.0,3589.0,203.0
50,random_75,Yarrowia_deformans,28399.0,44894.0,13797.0,7600.0,5814.0,4185.0,35495.0,22839.0,20214.0,2625.0,2904.0,153.0
51,random_0,Alloascoidea_hylecoeti,25301.0,36389.0,14489.0,6914.0,6891.0,5512.0,75901.0,19808.0,19005.0,803.0,4692.0,227.0
51,random_0,Debaryomyces_hansenii,18717.0,27280.0,11029.0,5130.0,5111.0,4182.0,73878.0,15069.0,15049.0,20.0,3630.0,191.0
51,random_0,Hanseniaspora_vinae,14981.0,21828.0,8869.0,4059.0,4044.0,3380.0,67103.0,11742.0,11353.0,389.0,2851.0,179.0
51,random_0,Komagataella_pastoris,14024.0,20272.0,8427.0,3762.0,3739.0,3273.0,69705.0,11045.0,10749.0,296.0,2682.0,153.0
51,random_0,Lipomyces_starkeyi,17276.0,24898.0,10324.0,4659.0,4630.0,4021.0,71390.0,13544.0,13184.0,360.0,3373.0,189.0
51,random_0,Neurospora_crassa,18562.0,26124.0,11017.0,4807.0,4785.0,4523.0,75121.0,14672.0,14238.0,434.0,3457.0,179.0
51,random_0,Pachysolen_tannophilus,17241.0,24973.0,10268.0,4648.0,4632.0,3952.0,64425.0,13425.0,13049.0,376.0,3441.0,179.0
51,random_0,Saccharomycopsis_malanga,19019.0,27865.0,11185.0,5179.0,5160.0,4238.0,73316.0,14696.0,14283.0,413.0,3911.0,202.0
51,random_0,Sporopachydermia_quercuum,16361.0,23519.0,9772.0,4358.0,4333.0,3873.0,70930.0,12775.0,12442.0,333.0,3254.0,164.0
51,random_0,Tortispora_caseinolytica,12333.0,17761.0,7457.0,3277.0,3256.0,3023.0,67982.0,9797.0,9511.0,286.0,2252.0,128.0
51,random_0,Torulaspora_delbrueckii,15409.0,22326.0,9202.0,4147.0,4129.0,3603.0,65938.0,12056.0,11637.0,419.0,2935.0,163.0
51,random_0,Wickerhamomyces_ciferrii,19249.0,27549.0,11360.0,5186.0,5170.0,4426.0,73446.0,15137.0,14603.0,534.0,3579.0,199.0
51,random_0,Yarrowia_deformans,17142.0,24423.0,10143.0,4516.0,4501.0,4148.0,77078.0,13686.0,13127.0,559.0,2898.0,145.0
51,random_100,Alloascoidea_hylecoeti,45473.0,76117.0,20916.0,12533.0,9307.0,5973.0,25914.0,36365.0,32011.0,4354.0,4712.0,237.0
51,random_100,Debaryomyces_hansenii,33620.0,56910.0,15748.0,9058.0,6801.0,4453.0,22362.0,27959.0,25940.0,2019.0,3638.0,197.0
51,random_100,Hanseniaspora_vinae,26557.0,44680.0,12554.0,7207.0,5383.0,3496.0,17527.0,21292.0,18907.0,2385.0,2860.0,184.0
51,random_100,Komagataella_pastoris,25383.0,42098.0,12077.0,6836.0,5026.0,3310.0,21686.0,20395.0,18125.0,2270.0,2689.0,157.0
51,random_100,Lipomyces_starkeyi,31966.0,53048.0,15019.0,8503.0,6233.0,4140.0,19585.0,25593.0,22638.0,2955.0,3390.0,195.0
51,random_100,Neurospora_crassa,35240.0,57234.0,16436.0,9307.0,6678.0,4778.0,25128.0,28317.0,24906.0,3411.0,3474.0,185.0
51,random_100,Pachysolen_tannophilus,31387.0,52399.0,14798.0,8429.0,6241.0,4149.0,22712.0,25100.0,22288.0,2812.0,3446.0,182.0
51,random_100,Saccharomycopsis_malanga,34694.0,59859.0,16086.0,9159.0,6848.0,4465.0,25787.0,27775.0,24809.0,2966.0,3918.0,206.0
51,random_100,Sporopachydermia_quercuum,29943.0,49737.0,14137.0,8004.0,5867.0,3978.0,24327.0,23962.0,21275.0,2687.0,3264.0,169.0
51,random_100,Tortispora_caseinolytica,22536.0,37403.0,10718.0,5953.0,4380.0,3023.0,19074.0,18231.0,16203.0,2028.0,2259.0,132.0
51,random_100,Torulaspora_delbrueckii,27930.0,46710.0,13212.0,7613.0,5604.0,3683.0,17185.0,22298.0,19639.0,2659.0,2944.0,168.0
51,random_100,Wickerhamomyces_ciferrii,34954.0,57985.0,16393.0,9514.0,7019.0,4637.0,21436.0,28028.0,24725.0,3303.0,3586.0,203.0
51,random_100,Yarrowia_deformans,31537.0,51645.0,14790.0,8568.0,6233.0,4202.0,18811.0,25362.0,22134.0,3228.0,2906.0,149.0
51,random_25,Alloascoidea_hylecoeti,29842.0,44697.0,15973.0,8161.0,7404.0,5632.0,66262.0,23583.0,22040.0,1543.0,4701.0,231.0
51,random_25,Debaryomyces_hansenii,23208.0,35150.0,12484.0,6276.0,5602.0,4235.0,61336.0,18985.0,18390.0,595.0,3630.0,191.0
51,random_25,Hanseniaspora_vinae,18211.0,27628.0,9950.0,5041.0,4456.0,3426.0,49340.0,14376.0,13408.0,968.0,2860.0,184.0
51,random_25,Komagataella_pastoris,17226.0,25728.0,9502.0,4709.0,4138.0,3285.0,54734.0,13647.0,12770.0,877.0,2689.0,157.0
51,random_25,Lipomyces_starkeyi,21288.0,31876.0,11665.0,5801.0,5102.0,4059.0,55486.0,16830.0,15744.0,1086.0,3373.0,189.0
51,random_25,Neurospora_crassa,23101.0,33770.0,12521.0,6031.0,5283.0,4582.0,58659.0,18406.0,17176.0,1230.0,3457.0,179.0
51,random_25,Pachysolen_tannophilus,20645.0,31025.0,11376.0,5557.0,5023.0,3968.0,54911.0,16243.0,15284.0,959.0,3441.0,179.0
51,random_25,Saccharomycopsis_malanga,23542.0,36383.0,12620.0,6329.0,5632.0,4288.0,58626.0,18479.0,17339.0,1140.0,3915.0,204.0
51,random_25,Sporopachydermia_quercuum,19833.0,29757.0,10915.0,5350.0,4738.0,3887.0,57605.0,15637.0,14695.0,942.0,3255.0,164.0
51,random_25,Tortispora_caseinolytica,15415.0,23089.0,8465.0,4057.0,3570.0,3045.0,44542.0,12381.0,11598.0,783.0,2252.0,128.0
51,random_25,Torulaspora_delbrueckii,18566.0,27982.0,10236.0,5012.0,4489.0,3586.0,54566.0,14636.0,13648.0,988.0,2940.0,166.0
51,random_25,Wickerhamomyces_ciferrii,23573.0,35117.0,12771.0,6316.0,5630.0,4455.0,58012.0,18676.0,17376.0,1300.0,3586.0,203.0
51,random_25,Yarrowia_deformans,21502.0,31787.0,11585.0,5740.0,5022.0,4174.0,65462.0,17261.0,15919.0,1342.0,2899.0,145.0
